"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
143.325678196216,-0.0646875679462444,0.398607116793767,-0.162284026603852,0.871082192864311,0.999798698210316,"A1BG"
0.0565313734114962,0.971524215054239,4.32794324778021,0.224477115209986,0.822386071990872,0.999798698210316,"A1CF"
25374.7665883024,-0.179841896417663,0.866884834899183,-0.207457656631609,0.835652458379775,0.999798698210316,"A2M"
0.55719053220852,0.424205342140081,3.38002529961968,0.125503599688385,0.90012487543345,0.999798698210316,"A2ML1"
0.1694044182192,0.254951782326379,4.32794324778021,0.0589083007170075,0.953025146519315,0.999798698210316,"A3GALT2"
356.590750261015,-0.355894183369268,0.598138949054103,-0.595002522293656,0.551841784975868,0.999798698210316,"A4GALT"
0.674202762431535,1.0659308581781,4.31795996353164,0.246859828988845,0.805016706115039,0.999798698210316,"A4GNT"
759.838372786302,0.0469569361810328,0.124244178107375,0.377940736510416,0.705474619575255,0.999798698210316,"AAAS"
311.134111803091,0.0083142406601759,0.154298938239428,0.0538839784320134,0.957027601479031,0.999798698210316,"AACS"
1.3255541846663,-0.446376587324072,2.5519488642454,-0.174915960730296,0.86114566876831,0.999798698210316,"AADAC"
1.55126776679584,-0.796318173843761,1.52270165906288,-0.522964015376356,0.600999295018658,0.999798698210316,"AADACL2"
0,NA,NA,NA,NA,NA,"AADACL3"
8.43148969787739,-1.40858289349255,1.06825244176935,-1.31858616785328,0.187307500491889,0.999798698210316,"AADACL4"
123.600360369368,0.0900348570668902,0.312101514101636,0.288479398525347,0.772979798125707,0.999798698210316,"AADAT"
624.076104011447,-0.48512489171423,0.343428305400339,-1.41259437293241,0.157775024525953,0.999798698210316,"AAED1"
318.488762625341,0.156350443927315,0.21811844144437,0.716814419230072,0.473488613383916,0.999798698210316,"AAGAB"
1345.94971154669,-0.21832598922024,0.155226747979628,-1.40649721817848,0.159576530071694,0.999798698210316,"AAK1"
269.351217957786,-0.23905566804464,0.222733352450447,-1.07328186557882,0.283144669136464,0.999798698210316,"AAMDC"
1431.18601913619,-0.150456602959154,0.128271111720566,-1.17295781521656,0.240812722853106,0.999798698210316,"AAMP"
0.555643363663134,0.528180355877388,4.32794324776282,0.122039575299517,0.902867675946395,0.999798698210316,"AANAT"
690.352670381543,-0.114217172708402,0.118709150091158,-0.962159805041932,0.335969336471178,0.999798698210316,"AAR2"
1.25969949450124,-1.90123730937247,1.82963583380312,-1.03913427702196,0.298742291440651,0.999798698210316,"AARD"
2853.97136624796,0.163001358044842,0.210948737710506,0.772706012910756,0.439696387306759,0.999798698210316,"AARS"
293.665769475607,0.335414029414782,0.279720113422296,1.19910586804462,0.230486782673422,0.999798698210316,"AARS2"
277.772033197219,0.0965358011552963,0.141433752864409,0.68255136557003,0.494890374737125,0.999798698210316,"AARSD1"
223.281165506151,0.0182525545803907,0.242054666262304,0.075406745353181,0.939891092476509,0.999798698210316,"AASDH"
705.439311470805,-0.108318312293428,0.106122429740494,-1.02069197396162,0.30740039828819,0.999798698210316,"AASDHPPT"
904.226513936836,-0.563745538882156,0.416587562440138,-1.35324620730405,0.17597698794235,0.999798698210316,"AASS"
752.328316053241,-0.1157455409456,0.106084344208929,-1.09107090031724,0.275241686137938,0.999798698210316,"AATF"
26.8833950334812,-0.233971176515574,0.743638274058968,-0.314630358169302,0.753042326462263,0.999798698210316,"AATK"
0.0420316893652748,-0.471123534000185,4.32794324778021,-0.108856218075832,0.913316533124385,0.999798698210316,"AATK-AS1"
528.238805287403,-0.467537602641159,0.367037950315001,-1.27381270040307,0.202729803049291,0.999798698210316,"ABAT"
16.8807943679888,-0.493358716563903,0.583633131513283,-0.845323354561263,0.397930324932682,0.999798698210316,"ABC13-47488600E17.1"
80.5314278690023,0.0656396684754319,0.408620748661134,0.160637140161148,0.872379201129884,0.999798698210316,"ABC7-42404400C24.1"
8627.21888354759,-0.161846250928242,0.237374536434123,-0.681818081077783,0.495353989698908,0.999798698210316,"ABCA1"
91.6627228714097,0.042416067686132,0.596682615817929,0.0710864814252855,0.94332892721065,0.999798698210316,"ABCA10"
4.3722401214328,0.134251252238063,0.821976024091898,0.16332745518506,0.87026061802745,0.999798698210316,"ABCA12"
49.2645522512453,-0.160607742705585,0.599533019122862,-0.267888068851586,0.788785477832787,0.999798698210316,"ABCA13"
1329.95115486432,0.000154239897344635,0.2376979370996,0.000648890348930564,0.999482260445267,0.999798698210316,"ABCA2"
48.792765328343,1.14461832261435,2.1847835567944,0.523904676531795,0.600344841968939,0.999798698210316,"ABCA3"
33.652257286925,-0.607292926968329,0.452659564381653,-1.34161072636985,0.179722246451187,0.999798698210316,"ABCA4"
160.752106382376,-0.10935679722638,0.322236930283779,-0.339367673128199,0.734332768219413,0.999798698210316,"ABCA5"
